source_file,document_title,source_url,document_type,session,question_number,asked_by,minister,section,question_text,date,formatted_date,parliament_session,topic_infrastructure,topic_energy,topic_health,topic_mines,topic_waste_management,topic_agriculture,topic_manufacturing,topic_tourism,topic_technology,topic_transport,topic_education,topic_finance,sector_count,mp_gender,constituency
paper_TUESDAY_22ND_SEPTEMBER_2015.json,"Tuesday, 22nd September, 2015",https://www.parliament.gov.zm/node/4554,Order Paper,FIFTH SESSION OF THE ELEVENTH ASSEMBLY,5,Mr Kazabu (Nkana),Minister of Local Government and Housing when rehabilitation of township roads in the following areas will commence,QUESTIONS FOR ORAL ANSWER,(a) Nkana Parliamentary Constituency; and (b) the rest of Kitwe.,"22nd September, 2015",22/09/15,FIFTH SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Nkana
paper_TUESDAY_22ND_SEPTEMBER_2015.json,"Tuesday, 22nd September, 2015",https://www.parliament.gov.zm/node/4554,Order Paper,FIFTH SESSION OF THE ELEVENTH ASSEMBLY,6,Mr Antonio (Kaoma Central),"Minister of Community Development, Mother and Child Health when the health centres at Mimpongo and Katoya in Kaoma District will become operational, following the completion of construction works.",QUESTIONS FOR ORAL ANSWER,,"22nd September, 2015",22/09/15,FIFTH SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Kaoma Central
paper_TUESDAY_22ND_SEPTEMBER_2015.json,"Tuesday, 22nd September, 2015",https://www.parliament.gov.zm/node/4554,Order Paper,FIFTH SESSION OF THE ELEVENTH ASSEMBLY,7,Mr Mpundu (Nchelenge),"Minister of Transport, Works, Supply and Communication",QUESTIONS FOR ORAL ANSWER,"(a) whether the Government has any plans of extending the on-going road works on Mokambo-Chembe road to the Mufulira-Mokambo road; (b) if so, when the plans will be implemented; and (c) if there are no such plans, when the Mufulira-Mokambo road will be rehabilitated.","22nd September, 2015",22/09/15,FIFTH SESSION OF THE ELEVENTH ASSEMBLY,1,0,0,0,0,0,0,0,0,1,0,0,2,Male,Nchelenge
paper_TUESDAY_22ND_SEPTEMBER_2015.json,"Tuesday, 22nd September, 2015",https://www.parliament.gov.zm/node/4554,Order Paper,FIFTH SESSION OF THE ELEVENTH ASSEMBLY,8,Ms Miti (Vubwi),"Minister of Education, Science, Vocational Training and Early Education",QUESTIONS FOR ORAL ANSWER,(a) when the construction of the Mmbande Boarding Secondary School in Vubwi Parliamentary Constituency will be completed; (b) who the contractor for the project is; and (c) what the total cost of the project is.,"22nd September, 2015",22/09/15,FIFTH SESSION OF THE ELEVENTH ASSEMBLY,1,0,0,0,0,0,0,0,0,0,1,0,2,Female,Vubwi
paper_TUESDAY_22ND_SEPTEMBER_2015.json,"Tuesday, 22nd September, 2015",https://www.parliament.gov.zm/node/4554,Order Paper,FIFTH SESSION OF THE ELEVENTH ASSEMBLY,9,Mr Mufalali (Senanga),"Minister of Transport, Works, Supply and Communication",QUESTIONS FOR ORAL ANSWER,(a) when the construction of the road from Liangati to Lui River in Lipuwe area of Senanga District will commence; (b) what has caused the delay in commencing the project; (c) what the total cost of the project is; and (d) what the time-frame for the completion of the project is.,"22nd September, 2015",22/09/15,FIFTH SESSION OF THE ELEVENTH ASSEMBLY,1,0,0,0,0,0,0,0,1,1,0,0,3,Male,Senanga
paper_TUESDAY_22ND_SEPTEMBER_2015.json,"Tuesday, 22nd September, 2015",https://www.parliament.gov.zm/node/4554,Order Paper,FIFTH SESSION OF THE ELEVENTH ASSEMBLY,10,Mr Musonda (Kapiri Mposhi),Minister of Chiefs and Traditional Affairs,QUESTIONS FOR ORAL ANSWER,(a) when Chief Ngabwe in Kapiri Mposhi Parliamentary Constituency will be recognised; and (b) what has caused the delay in recognising the Chief. NOTICE OF MOTION Mr Chungu Thanks – His Excellency the President’s Address: That the thanks of this Assembly be recorded for the exposition of public policy contained in His Excellency the President’s Address. _________________________,"22nd September, 2015",22/09/15,FIFTH SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Kapiri Mposhi
paper_Friday_15th_November_2024_2024.json,"Friday, 15th November, 2024",https://www.parliament.gov.zm/node/12005,Order Paper,FOURTH SESSION OF THE THIRTEENTH ASSEMBLY,126,Ms Nyirenda (Lundazi),Minister of Home Affairs and Internal Security,7. QUESTIONS FOR ORAL ANSWER (STANDING ORDER 82),"(a) whether the Government is aware that two people have been killed and another injured in the past one month in Lundazi District, following attacks on people riding motorbikes; and (b) if so, what measures the Government is taking to safeguard the lives of the people in the District.","15th November, 2024",15/11/24,FOURTH SESSION OF THE THIRTEENTH ASSEMBLY,0,0,0,0,0,0,0,0,1,0,0,0,1,Female,Lundazi
paper_Friday_15th_November_2024_2024.json,"Friday, 15th November, 2024",https://www.parliament.gov.zm/node/12005,Order Paper,FOURTH SESSION OF THE THIRTEENTH ASSEMBLY,127,Mr Emmanuel Banda (Muchinga),Minister of Labour and Social Security,7. QUESTIONS FOR ORAL ANSWER (STANDING ORDER 82),"(a) whether the Government is aware that the former workers of Southern Africa Alloys Limited in Serenje District, who got sick due to exposure to manganese dust and were discharged on medical grounds, are living in destitution as they are paid only K600 per month as compensation by the Workers’ Compensation Fund Control Board; and (b) if so, what measures the Government is taking to assist the former workers. 8. QUESTION FOR ORAL ANSWER (STANDING ORDER 80)","15th November, 2024",15/11/24,FOURTH SESSION OF THE THIRTEENTH ASSEMBLY,0,0,1,0,0,0,0,0,1,0,0,0,2,Male,Muchinga
paper_Friday_15th_November_2024_2024.json,"Friday, 15th November, 2024",https://www.parliament.gov.zm/node/12005,Order Paper,FOURTH SESSION OF THE THIRTEENTH ASSEMBLY,128,Mr Mutale (Chitambo),Minister of Community Development and Social Services,7. QUESTIONS FOR ORAL ANSWER (STANDING ORDER 82),"(a) whether the Government has any plans to create old people’s homes in Chitambo District; (b) if so, how many are earmarked for creation; and (c) if there are no such plans, why. 9. NOTICE OF MOTION Mr Kamboni Adopt Report of the Parliamentary Delegation to the 149th Inter Parliamentary Union (IPU) Assembly and Related Meetings: That this House adopts the Report of the Zambian Delegation to the 149th IPU Assembly and Related Meetings held in Geneva, Switzerland, from 13th to 17th October, 2024, for the Fourth Session of the Thirteenth National Assembly, laid on the Table of the House on Thursday, 7th November, 2024. 10. ORDER OF THE DAY Supply - Motion (5th November) - Resumption of debate. ___________________________","15th November, 2024",15/11/24,FOURTH SESSION OF THE THIRTEENTH ASSEMBLY,0,0,0,0,0,0,0,0,1,0,0,0,1,Male,Chitambo
paper_Friday_30th_April_2021_2021.json,"Friday, 30th April, 2021",https://www.parliament.gov.zm/node/8973,Order Paper,FIFTH SESSION OF THE TWELFTH ASSEMBLY,187,Mr Chiyalika (Lufubu),Minister of Local Government,QUESTIONS FOR ORAL ANSWER (STANDING ORDER 30),"(a) whether the Government has any plans to construct modern infrastructure at Kachulu Market in Kabwe Central Parliamentary Constituency; (b) if so, when the plans will be implemented; (c) what the total cost of the project is; (d) whether the shop owners at the old market will be compensated; and (e) if so, what the estimated cost of compensating the shop owners is.","30th April, 2021",30/04/21,FIFTH SESSION OF THE TWELFTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Lufubu
paper_Friday_30th_April_2021_2021.json,"Friday, 30th April, 2021",https://www.parliament.gov.zm/node/8973,Order Paper,FIFTH SESSION OF THE TWELFTH ASSEMBLY,188,Mr Hamusonde (Nangoma),Minister of Fisheries and Livestock,QUESTIONS FOR ORAL ANSWER (STANDING ORDER 30),(a) when the construction of a dip tank in Masiketi Village in Mwembeshi Parliamentary Constituency will be completed; (b) what the cause of delay in completing the project is; (c) who the contractor for the project is; and (d) what the estimated cost of the project is.,"30th April, 2021",30/04/21,FIFTH SESSION OF THE TWELFTH ASSEMBLY,1,0,0,0,0,0,0,0,0,0,0,0,1,Male,Nangoma
paper_Friday_30th_April_2021_2021.json,"Friday, 30th April, 2021",https://www.parliament.gov.zm/node/8973,Order Paper,FIFTH SESSION OF THE TWELFTH ASSEMBLY,189,Mr Chalwe (Bahati),Minister of Energy,QUESTIONS FOR ORAL ANSWER (STANDING ORDER 30),"(a) whether the Government has any plans to electrify the following Villages in Chipoka Ward in Bahati Parliamentary Constituency, under the Rural Electrification Programme: (i) Mikaeli; and (ii) Moloshi; (b) if so, when the plans will be implemented; and (c) if there are no such plans, why.","30th April, 2021",30/04/21,FIFTH SESSION OF THE TWELFTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Bahati
paper_Friday_30th_April_2021_2021.json,"Friday, 30th April, 2021",https://www.parliament.gov.zm/node/8973,Order Paper,FIFTH SESSION OF THE TWELFTH ASSEMBLY,190,Mr Lufuma (Kabompo),Minister of Energy,QUESTIONS FOR ORAL ANSWER (STANDING ORDER 30),(a) why the construction of power lines to electrify the following primary schools in Kabompo District has stalled: (i) Kalambo; (ii) Samununga; (iii) Nkulwashi; (iv) Biyeko; and (v) Kabulamema; (b) when works on the project will resume; (c) who the contractor is; and (d) what the total cost of the project is.,"30th April, 2021",30/04/21,FIFTH SESSION OF THE TWELFTH ASSEMBLY,1,1,0,0,0,0,0,0,1,0,1,0,4,Male,Kabompo
paper_Friday_30th_April_2021_2021.json,"Friday, 30th April, 2021",https://www.parliament.gov.zm/node/8973,Order Paper,FIFTH SESSION OF THE TWELFTH ASSEMBLY,191,Dr Chibanda (Mufulira),Minister of Mines and Minerals Development,QUESTIONS FOR ORAL ANSWER (STANDING ORDER 30),"(a) how many shares, in percentage terms, were held by the Zambia Consolidated Copper Mines Investment Holdings (ZCCM-IH) in Lumwana Mines, as of December, 2020; and (b) if there were no shares held, why.","30th April, 2021",30/04/21,FIFTH SESSION OF THE TWELFTH ASSEMBLY,0,0,0,1,0,0,0,0,0,0,0,0,1,Unknown,Mufulira
paper_Friday_30th_April_2021_2021.json,"Friday, 30th April, 2021",https://www.parliament.gov.zm/node/8973,Order Paper,FIFTH SESSION OF THE TWELFTH ASSEMBLY,192,Mr Michelo (Bweengwa),"Minister of Youth, Sport and Child Development",QUESTIONS FOR ORAL ANSWER (STANDING ORDER 30),"(a) whether the Government has any plans to construct a youth sports centre in Bweengwa Parliamentary Constituency; (b) if so, when the plans will be implemented; and (c) if there are no such plans, why.","30th April, 2021",30/04/21,FIFTH SESSION OF THE TWELFTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Bweengwa
paper_Friday_30th_April_2021_2021.json,"Friday, 30th April, 2021",https://www.parliament.gov.zm/node/8973,Order Paper,FIFTH SESSION OF THE TWELFTH ASSEMBLY,193,Mr Mukosa (Chinsali),Minister of Housing and Infrastructure Development,QUESTIONS FOR ORAL ANSWER (STANDING ORDER 30),"(a) when the construction of Paul Mushindo University in Chinsali District will be completed; (b) at what stage of completion, in percentage terms, the project was, as of July, 2020; (c) how much money was owed to the contractor in terms of certified Interim Payment Certificates (IPCs) as of the same date; and (d) what measures the Government is taking to ensure that the project is completed on schedule.","30th April, 2021",30/04/21,FIFTH SESSION OF THE TWELFTH ASSEMBLY,1,0,0,0,0,0,0,0,1,0,1,1,4,Male,Chinsali
paper_Friday_30th_April_2021_2021.json,"Friday, 30th April, 2021",https://www.parliament.gov.zm/node/8973,Order Paper,FIFTH SESSION OF THE TWELFTH ASSEMBLY,194,Dr Musokotwane (Liuwa),Minister of Tourism and Arts,QUESTIONS FOR ORAL ANSWER (STANDING ORDER 30),"(a) whether the Government has any plans to declare the Barotse Flood Plains in Western Province, a world heritage site; (b) if so, when the plans will be implemented; (c) whether there are any activities that the local people will be prohibited to undertake upon the declaration of the Plains as a world heritage site; and (d) if so, what the activities are.","30th April, 2021",30/04/21,FIFTH SESSION OF THE TWELFTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,Liuwa
paper_Friday_30th_April_2021_2021.json,"Friday, 30th April, 2021",https://www.parliament.gov.zm/node/8973,Order Paper,FIFTH SESSION OF THE TWELFTH ASSEMBLY,195,Mr Mutale (Chitambo),Minister of Justice,QUESTIONS FOR ORAL ANSWER (STANDING ORDER 30),"(a) whether the Government has any plans to rehabilitate the following Local Courts in Chitambo Parliamentary Constituency: (i) Muchinka; and (ii) Kafinda; (b) if so, when the plans will be implemented; and (c) if there are no such plans, why. 196.Ms Kasune (Keembe) - to ask the Minister of Chiefs and Traditional Affairs: (a) whether the Government is aware of the boundary dispute between Chief Chitanda of Chibombo District and Chief Kaindu of Mumbwa District; (b) what the cause of the dispute is; and (c) what measures the Government is taking to resolve the dispute.","30th April, 2021",30/04/21,FIFTH SESSION OF THE TWELFTH ASSEMBLY,0,0,0,0,0,0,0,0,1,0,0,0,1,Male,Chitambo
paper_WEDNESDAY_17TH_OCTOBER_2012.json,"Wednesday, 17th October, 2012",https://www.parliament.gov.zm/node/1818,Order Paper,SECOND SESSION OF THE ELEVENTH ASSEMBLY,139,Mr V Mwale (Chipangali),Minister of Information and Broadcasting when the Government will present the Freedom of Information Bill to Parliament for enactment.,QUESTIONS FOR ORAL ANSWER,,"17th October, 2012",17/10/12,SECOND SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Chipangali
paper_WEDNESDAY_17TH_OCTOBER_2012.json,"Wednesday, 17th October, 2012",https://www.parliament.gov.zm/node/1818,Order Paper,SECOND SESSION OF THE ELEVENTH ASSEMBLY,140,Mr Chisala (Chilubi),Minister of Health,QUESTIONS FOR ORAL ANSWER,"(a) how many private institutions were offering training for the following health personnel as of 31st December, 2011: (i) clinical officers; (ii) registered nurses; and (iii) enrolled nurses; (b) in which provinces the institutions at (a) above were located; and (c) when the Government will re-introduce the system of bonding health personnel trained by the Government.","17th October, 2012",17/10/12,SECOND SESSION OF THE ELEVENTH ASSEMBLY,0,0,1,0,0,0,0,0,0,0,0,0,1,Male,Chilubi
paper_WEDNESDAY_17TH_OCTOBER_2012.json,"Wednesday, 17th October, 2012",https://www.parliament.gov.zm/node/1818,Order Paper,SECOND SESSION OF THE ELEVENTH ASSEMBLY,141,Mr Ntundu (Gwembe),"Minister of Transport, Works, Supply and Communication",QUESTIONS FOR ORAL ANSWER,"(a) how much money was raised by the Engineering Services Corporation (ESCO) Limited from the operations of the pontoons at Kazungula Border in 2011: (b) what the total cost of running the pontoons was in the same year; and (c) whether ESCO made any profits and, if so, how the profits were used.","17th October, 2012",17/10/12,SECOND SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,1,1,Male,Gwembe
paper_WEDNESDAY_17TH_OCTOBER_2012.json,"Wednesday, 17th October, 2012",https://www.parliament.gov.zm/node/1818,Order Paper,SECOND SESSION OF THE ELEVENTH ASSEMBLY,142,Mr Ntundu (Gwembe),Vice President,QUESTIONS FOR ORAL ANSWER,"(a) how much money, in the following categories, will be spent on the District Commissioners (DCs) in the newly created districts, from September, 2011 to December, 2012: (i) salaries; (ii) fuel and other allowances; and (iii) purchasing of motor vehicles; (b) what make of vehicles will be procured for the DCs at (a); and (c) who the supplier of the motor vehicles is.","17th October, 2012",17/10/12,SECOND SESSION OF THE ELEVENTH ASSEMBLY,0,1,0,0,0,0,0,0,1,0,0,1,3,Male,Gwembe
paper_WEDNESDAY_17TH_OCTOBER_2012.json,"Wednesday, 17th October, 2012",https://www.parliament.gov.zm/node/1818,Order Paper,SECOND SESSION OF THE ELEVENTH ASSEMBLY,143,Mr Chisala (Chilubi),"Minister of Home Affairs what the number of foreign nationals that were deported to their respective countries of origin from October, 2011 to-date was, country by country.",QUESTIONS FOR ORAL ANSWER,,"17th October, 2012",17/10/12,SECOND SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Chilubi
paper_WEDNESDAY_17TH_OCTOBER_2012.json,"Wednesday, 17th October, 2012",https://www.parliament.gov.zm/node/1818,Order Paper,SECOND SESSION OF THE ELEVENTH ASSEMBLY,144,Mr Sililo (Mulobezi),"Minister of Education, Science, Vocational Training and Early Education",QUESTIONS FOR ORAL ANSWER,"(a) how many schools were constructed in Mulobezi Parliamentary Constituency from January, 2007 to June, 2012; (b) when construction of Kamenyani and Namakombwe Basic Schools will be completed; (c) when construction of a 1 x 3 classroom block and two teachers’ houses at Sibala Middle Basic School will commence; and (d) how many community schools, in the Constituency, were converted to conventional schools in the period at (a) above.","17th October, 2012",17/10/12,SECOND SESSION OF THE ELEVENTH ASSEMBLY,1,0,0,0,0,0,0,0,0,0,1,0,2,Male,Mulobezi
paper_WEDNESDAY_17TH_OCTOBER_2012.json,"Wednesday, 17th October, 2012",https://www.parliament.gov.zm/node/1818,Order Paper,SECOND SESSION OF THE ELEVENTH ASSEMBLY,145,Mr Sililo (Mulobezi),"Minister of Education, Science, Vocational",QUESTIONS FOR ORAL ANSWER,Training and Early Education:,"17th October, 2012",17/10/12,SECOND SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,1,0,1,Male,Mulobezi
paper_WEDNESDAY_17TH_OCTOBER_2012.json,"Wednesday, 17th October, 2012",https://www.parliament.gov.zm/node/1818,Order Paper,SECOND SESSION OF THE ELEVENTH ASSEMBLY,146,Mr S Chungu (Luanshya),"Minister of Mines, Energy and Water Development whether the Government has any plans to compel ZESCO Limited to supply bulk power to mining companies to reduce the cost of production.",QUESTIONS FOR ORAL ANSWER,,"17th October, 2012",17/10/12,SECOND SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Luanshya
paper_WEDNESDAY_17TH_OCTOBER_2012.json,"Wednesday, 17th October, 2012",https://www.parliament.gov.zm/node/1818,Order Paper,SECOND SESSION OF THE ELEVENTH ASSEMBLY,147,Mr Ng’onga (Kaputa),"Minister of Mines, Energy and Water Development",QUESTIONS FOR ORAL ANSWER,"(a) when dysfunctional boreholes in Chief Mukupa Katandula’s Chiefdom in particular and the country, in general, will be repaired; and (b) whether any boreholes will be sunk in Kaputa District in 2012.","17th October, 2012",17/10/12,SECOND SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,1,0,0,0,1,Male,Kaputa
paper_WEDNESDAY_17TH_OCTOBER_2012.json,"Wednesday, 17th October, 2012",https://www.parliament.gov.zm/node/1818,Order Paper,SECOND SESSION OF THE ELEVENTH ASSEMBLY,148,Mr Chishiba (Kafulafuta),Minister of Health whether the Government has any plans to upgrade the following clinics in order to service the growing population in Kafulafuta Parliamentary Constituency,QUESTIONS FOR ORAL ANSWER,(a) Gelemani; (b) Kambowa; (c) Mutaba; and (d) Miengwe.,"17th October, 2012",17/10/12,SECOND SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Kafulafuta
paper_WEDNESDAY_17TH_OCTOBER_2012.json,"Wednesday, 17th October, 2012",https://www.parliament.gov.zm/node/1818,Order Paper,SECOND SESSION OF THE ELEVENTH ASSEMBLY,149,Mr Njeulu (Sinjembela),"Vice President when the Disaster Management and Mitigation Unit will provide tents, as an interim measure, to the following schools whose roofs were blown off during the 2011/2012 rainy season in Sinjembela Parliamentary Constituency",QUESTIONS FOR ORAL ANSWER,(a) Liyuwayuwa; (b) Lyamaya; and (c) Mwanambao.,"17th October, 2012",17/10/12,SECOND SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Sinjembela
paper_WEDNESDAY_17TH_OCTOBER_2012.json,"Wednesday, 17th October, 2012",https://www.parliament.gov.zm/node/1818,Order Paper,SECOND SESSION OF THE ELEVENTH ASSEMBLY,150,Mr Hamusonde (Nangoma),Minister of Health whether traditional healers are permitted by law to advertise their herbs through distribution of fliers to the public in Lusaka.,QUESTIONS FOR ORAL ANSWER,,"17th October, 2012",17/10/12,SECOND SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Nangoma
paper_WEDNESDAY_17TH_OCTOBER_2012.json,"Wednesday, 17th October, 2012",https://www.parliament.gov.zm/node/1818,Order Paper,SECOND SESSION OF THE ELEVENTH ASSEMBLY,151,Mr B Mutale (Kwacha),Minister of Home Affairs when the only police post in Bulangililo Township in Kwacha Parliamentary Constituency will be upgraded and expanded.,QUESTIONS FOR ORAL ANSWER,,"17th October, 2012",17/10/12,SECOND SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Kwacha
paper_WEDNESDAY_17TH_OCTOBER_2012.json,"Wednesday, 17th October, 2012",https://www.parliament.gov.zm/node/1818,Order Paper,SECOND SESSION OF THE ELEVENTH ASSEMBLY,152,Mr Chansa (Chimbamilonga),"Minister of Education, Science, Vocational Training and Early Education",QUESTIONS FOR ORAL ANSWER,(a) when the Government will construct a high school in Nsama District; and (b) when teachers will be deployed to the following basic schools in Chimbamilonga Parliamentary Constituency: (i) Chishela; (ii) Kakoma; (iii) Kampinda; (iv) Munshi; (v) Munwa; (vi) Munyele; (vii) Mwewe; and (viii) Nsama.,"17th October, 2012",17/10/12,SECOND SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,1,0,1,0,2,Male,Chimbamilonga
paper_WEDNESDAY_17TH_OCTOBER_2012.json,"Wednesday, 17th October, 2012",https://www.parliament.gov.zm/node/1818,Order Paper,SECOND SESSION OF THE ELEVENTH ASSEMBLY,153,Mr Taundi (Mangango),"Minister of Transport, Works, Supply and Communication which quarry in the Western Province provided stones that were used to do the following works",QUESTIONS FOR ORAL ANSWER,"(a) tarring the Lusaka-Mongu Road and construction of the Kafue Hook Bridge in 1970; (b) tarring the Limulunga-Senanga road between 1978 and 1983; (c) construction of the NAPSA Building in Mongu; (d) resurfacing of the Lusaka-Mongu road in 1994; (e) resurfacing the Mongu-Senanga road in 2008; (f) tarring the Senanga-Sesheke road; and (g) construction of the Mongu-Kalabo road. QUESTIONS FOR WRITTEN ANSWER W1 Mr Chishimba (Kamfinsa) - to ask the Minister of Mines, Energy and Water Development: (a) how many accidents occurred at various mines owned by the following mining companies from January, 2010 to June, 2012: (i) Mopani Copper Mines; (ii) Konkola Copper Mines; (iii) Lumwana; (iv) Maamba Collium Coal;; (v) Albidon; (vi) Luanshya Copper Mines; and (vii) Kagem Limited; (b) what measures have been taken to enhance safety standards at the Mines above; (c) whether any accidents at (a) resulted in fatalities and, if so, whether any miners’ families have been compensated for the deaths of their relatives; and (d) whether safety standards are adhered to by the mining companies. W2 Mr Njeulu (Sinjembela) - to ask the Minister of Transport, Works, Supply and Communication when the Government will provide banana boats at the following ferry points of Mbeta Island in Shangombo in order to reduce on the number of water accidents involving pupils who cross rivers on daily basis to access the schools: (a) Lifelo; (b) Kalongola; (c) Namita; (d) Kapolota; (e) Sitoti; (f) Matebele; (g) Mashika; (h) Nangweshi; (i) Libonda; (j) Mwamba; (k) Kanja; (l) Nakabunze; and (m) Sioma. ORDER OF THE DAY 1 Supply - Motion (12th October) - Resumption of Debate.","17th October, 2012",17/10/12,SECOND SESSION OF THE ELEVENTH ASSEMBLY,1,1,0,1,0,0,0,0,0,1,1,0,5,Male,Mangango
paper_Friday_22nd_March_2019_2019.json,"Friday, 22nd March, 2019",https://www.parliament.gov.zm/node/7914,Order Paper,THIRD SESSION OF THE TWELFTH ASSEMBLY,350,Mr S Miti (Feira),Minister of Housing and Infrastructure Development,QUESTIONS FOR ORAL ANSWER (STANDING ORDER 30),(a) when the construction of the following bridges on D145 Road in Feira Parliamentary Constituency will commence: (i) Mulambwa; and (ii) Kaunga; (b) who the contractor for the project is; (c) what the total cost of the project is; and (d) what the time frame for the completion of the project is.,"22nd March, 2019",22/03/19,THIRD SESSION OF THE TWELFTH ASSEMBLY,1,0,0,0,0,0,0,0,0,1,0,0,2,Male,Feira
paper_Friday_22nd_March_2019_2019.json,"Friday, 22nd March, 2019",https://www.parliament.gov.zm/node/7914,Order Paper,THIRD SESSION OF THE TWELFTH ASSEMBLY,351,Mr Kakubo (Kapiri Mposhi),Minister of Housing and Infrastructure Development,QUESTIONS FOR ORAL ANSWER (STANDING ORDER 30),"(a) whether the Government has any plans to rehabilitate the Lunchu Bridge, which is in a deplorable condition, in Lunchu Ward in Kapiri Mposhi Parliamentary Constituency; (b) if so, when the plans will be implemented; (c) whether a contractor for the project has been identified; and (d) if so, what the name of the contractor is.","22nd March, 2019",22/03/19,THIRD SESSION OF THE TWELFTH ASSEMBLY,1,0,0,0,0,0,0,0,0,0,0,0,1,Male,Kapiri Mposhi
paper_THURSDAY_21ST_JUNE_2012.json,"Thursday, 21st June, 2012",https://www.parliament.gov.zm/node/1926,Order Paper,FIRST SESSION OF THE ELEVENTH ASSEMBLY,330,Mr Kalaba (Bahati),"Minister of Transport, Works, Supply and Communication when a communication tower will be constructed in Chief Matanta’s area in Mansa District.",QUESTIONS FOR ORAL ANSWER,,"21st June, 2012",21/06/12,FIRST SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Bahati
paper_THURSDAY_21ST_JUNE_2012.json,"Thursday, 21st June, 2012",https://www.parliament.gov.zm/node/1926,Order Paper,FIRST SESSION OF THE ELEVENTH ASSEMBLY,331,Mr Kalaba (Bahati),"Minister of Commerce, Trade and Industry",QUESTIONS FOR ORAL ANSWER,(a) how many stores Shoprite Checkers currently operates in Zambia; and (b) whether there are any Zambians holding top management positions in the Company.,"21st June, 2012",21/06/12,FIRST SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Bahati
paper_THURSDAY_21ST_JUNE_2012.json,"Thursday, 21st June, 2012",https://www.parliament.gov.zm/node/1926,Order Paper,FIRST SESSION OF THE ELEVENTH ASSEMBLY,332,Mr Sililo (Mulobezi),"Minister of Transport, Works, Supply and Communication",QUESTIONS FOR ORAL ANSWER,(a) who the owners of Mulobezi Railway Line are; (b) whether the Government is aware that the Railway Line is dangerous to the travelling public; (c) when the Railway Line will be rehabilitated and new wagons for both passengers and goods procured; and (d) what measures have been taken to improve the safety of the travelling public on Mulobezi Railways.,"21st June, 2012",21/06/12,FIRST SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,0,1,0,0,1,Male,Mulobezi
paper_THURSDAY_21ST_JUNE_2012.json,"Thursday, 21st June, 2012",https://www.parliament.gov.zm/node/1926,Order Paper,FIRST SESSION OF THE ELEVENTH ASSEMBLY,333,Mr Hamusonde (Nangoma),Minister of Health what benefits have accrued to the nation following the removal of user fees on primary health care.,QUESTIONS FOR ORAL ANSWER,,"21st June, 2012",21/06/12,FIRST SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Nangoma
paper_THURSDAY_21ST_JUNE_2012.json,"Thursday, 21st June, 2012",https://www.parliament.gov.zm/node/1926,Order Paper,FIRST SESSION OF THE ELEVENTH ASSEMBLY,334,Mr Sichula (Nakonde),Minister of Finance and National Planning whether the Government has any plans to revise and extend trading hours at Nakonde Border to ensure that the public is served effectively.,QUESTIONS FOR ORAL ANSWER,,"21st June, 2012",21/06/12,FIRST SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,0,0,Male,Nakonde
paper_THURSDAY_21ST_JUNE_2012.json,"Thursday, 21st June, 2012",https://www.parliament.gov.zm/node/1926,Order Paper,FIRST SESSION OF THE ELEVENTH ASSEMBLY,335,Mrs Mazoka (Pemba),Minister of Home Affairs,QUESTIONS FOR ORAL ANSWER,(a) how often officers in the Zambia Police Force undergo firearms proficiency tests; and (b) whether the Government is aware that Pemba Police Station does not have a holding cell for female suspects.,"21st June, 2012",21/06/12,FIRST SESSION OF THE ELEVENTH ASSEMBLY,0,0,0,0,0,0,0,0,0,0,0,0,0,Female,Pemba
